#dist_cut	num_seqs	num_clusters	num_clusters(recip_simpson_index)	avg_intra_clust_phylo_dist_phylum(norm_shannon_index)	avg_inter_clust_phylo_dist_phylum(norm_shannon_index)	avg_intra_clust_phylo_dist_order(norm_shannon_index)	avg_inter_clust_phylo_dist_order(norm_shannon_index)	avg_silhouette_width	avg_inter_clust_dist	avg_intra_clust_dist	dunn_index
0	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.01	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.02	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.03	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.04	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.05	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.06	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.07	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.08	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.09	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.1	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.11	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.12	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.13	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.14	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.15	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.16	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.17	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.18	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
0.19	3	3	3	0	0	0	0.725982457878719	1	0.73260214	0	0.48620388
