#dist_cut	num_seqs	num_clusters	num_clusters(recip_simpson_index)	avg_intra_clust_phylo_dist_phylum(norm_shannon_index)	avg_inter_clust_phylo_dist_phylum(norm_shannon_index)	avg_intra_clust_phylo_dist_order(norm_shannon_index)	avg_inter_clust_phylo_dist_order(norm_shannon_index)	avg_silhouette_width	avg_inter_clust_dist	avg_intra_clust_dist	dunn_index	prop_clust		Q1: Sil + Dunn	Q2: Prop_Clust + Sil + Dunn	Q3: Prop_Clust * (Sil + Dunn)						
0	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.01	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.02	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.03	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.04	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.05	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.06	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.07	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.08	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.09	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.1	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.11	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.12	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.13	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.14	146	146	146	0	0.300100407	0	0.229546928	1	6.426383187	0	0.14755845	0		1.14755845	1.14755845	0						
0.15	146	145	144.027027	0	0.301555297	0	0.229324043	0.986206897	6.444793868	0.001017644	1.084937122	0.006849315		2.071144018	2.077993333	0.014185918						
0.16	146	145	144.027027	0	0.301555297	0	0.229324043	0.986206897	6.444793868	0.001017644	1.084937122	0.006849315		2.071144018	2.077993333	0.014185918						
0.17	146	144	142.1066667	0	0.303021737	0	0.229673223	0.985725268	6.469211165	0.002136459	1.068387643	0.01369863		2.054112911	2.067811542	0.028138533						
0.18	146	141	136.6410256	0	0.307490912	0	0.229229617	0.983702325	6.516232214	0.005886367	1.073763673	0.034246575		2.057465997	2.091712573	0.070461164						
0.19	146	141	136.6410256	0	0.307490912	0	0.229229617	0.983461307	6.516232214	0.005886367	1.073763673	0.034246575		2.05722498	2.091471555	0.07045291						
0.2	146	139	131.5802469	0	0.310459956	0	0.229826223	0.982460998	6.56757033	0.007508906	1.112670236	0.047945205		2.095131233	2.143076439	0.100451497						
0.21	146	139	131.5802469	0	0.310459956	0	0.229826223	0.98134899	6.56757033	0.007508906	1.112670236	0.047945205		2.094019226	2.141964431	0.100398182						
0.22	146	137	125.3882353	0	0.313521921	0	0.230406938	0.981707052	6.614953221	0.009319615	1.038988571	0.061643836		2.020695623	2.082339459	0.124563429						
0.23	146	135	122.5057471	0	0.316652207	0	0.230491849	0.97897608	6.664984258	0.012784407	1.051419872	0.075342466		2.030395951	2.105738417	0.152975037						
0.24	146	134	121.1136364	0	0.318235183	0	0.23028399	0.979707318	6.667014529	0.014666198	1.08930271	0.082191781		2.069010028	2.151201809	0.170055619						
0.25	146	134	121.1136364	0	0.318235183	0	0.23028399	0.975174061	6.667014529	0.014666198	1.08930271	0.082191781		2.064476771	2.146668552	0.169683022						
0.26	146	134	121.1136364	0	0.318235183	0	0.23028399	0.979640775	6.667014529	0.014666198	1.08930271	0.082191781		2.068943485	2.151135266	0.170050149						
0.27	146	133	119.752809	0	0.319830054	0	0.23057623	0.97582952	6.689615818	0.016737014	1.084072486	0.089041096		2.059902007	2.148943102	0.183415932						
0.28	146	133	119.752809	0	0.319830054	0	0.23057623	0.977583332	6.689615818	0.016737014	1.084072486	0.089041096		2.061655819	2.150696914	0.183572093			System	cellulose	Subunit	BcsA
0.29	146	132	118.4222222	0	0.321436816	0	0.23085076	0.976423587	6.715502857	0.019005283	1.043639155	0.095890411		2.020062742	2.115953153	0.193704647				Dist_cut	Q_Score	
0.3	146	131	117.1208791	0	0.323055456	0	0.230285701	0.974596407	6.711683833	0.021438139	0.984355114	0.102739726		1.958951521	2.061691248	0.201262143			No_Clust	0	0	
0.31	146	125	96.89090909	0	0.319604411	0	0.230068051	0.972732058	6.744597763	0.029075353	1.047307535	0.143835616		2.020039593	2.163875209	0.29055364			Q1: Sil + Dunn	0.9	2.266314903	
0.32	146	124	95.16071429	0	0.32122303	0	0.229789808	0.974503615	6.772345102	0.030119783	1.086688573	0.150684932		2.061192188	2.211877119	0.310590604			Q2: Prop_Clust + Sil + Dunn	3.27	3.203309754	
0.33	146	124	95.16071429	0	0.32122303	0	0.229789808	0.973421355	6.772345102	0.030119783	1.086688573	0.150684932		2.060109928	2.210794859	0.310427523			Q3: Prop_Clust * (Sil + Dunn)	3.76	2.134372533	
0.34	146	122	92.67826087	0	0.324592292	0	0.229756265	0.969858771	6.81739448	0.034092874	1.03376284	0.164383562		2.003621611	2.168005173	0.329362457						
0.35	146	121	91.87931034	0	0.319936766	0	0.229461661	0.975669315	6.730075149	0.03724282	1.012240782	0.171232877		1.987910097	2.159142973	0.340395564						
0.36	146	117	83.92125984	0	0.319503485	0	0.229624142	0.969934114	6.832238511	0.045793718	1.065106642	0.198630137		2.035040756	2.233670893	0.404220424						
0.37	146	115	81.35877863	0	0.307451078	0.002053777	0.231271099	0.971008826	6.776884873	0.047584078	1.018148519	0.212328767		1.989157344	2.201486112	0.422355327						
0.38	146	115	81.35877863	0	0.307451078	0.002053777	0.231271099	0.969196027	6.776884873	0.047584078	1.018148519	0.212328767		1.987344545	2.199673312	0.421970417						
0.39	146	115	81.35877863	0	0.307451078	0.002053777	0.231271099	0.966025028	6.776884873	0.047584078	1.018148519	0.212328767		1.984173546	2.196502313	0.421297123						
0.4	146	113	77.79562044	0	0.30229876	0.002090127	0.230565003	0.967209819	6.823307116	0.047539998	1.037626604	0.226027397		2.004836424	2.230863821	0.453147959						
0.41	146	109	73	0	0.301128918	0.002166829	0.230207217	0.960907747	6.87885639	0.058089512	1.079557658	0.253424658		2.040465405	2.293890063	0.517104247						
0.42	146	108	70.58278146	0	0.303038962	0.002186892	0.230363298	0.964117775	6.910957087	0.058878105	1.012610263	0.260273973		1.976728038	2.23700201	0.514490859						
0.43	146	108	70.58278146	0	0.303038962	0.002186892	0.230363298	0.960650129	6.910957087	0.058878105	1.012610263	0.260273973		1.973260392	2.233534365	0.513588321						
0.44	146	107	68.76129032	0	0.304729404	0.00220733	0.230201228	0.960929028	6.939012801	0.05908936	1.012610263	0.267123288		1.973539292	2.240662579	0.527178304						
0.45	146	107	68.76129032	0	0.304729404	0.00220733	0.230201228	0.961673519	6.939012801	0.05908936	1.012610263	0.267123288		1.974283782	2.24140707	0.527377175						
0.46	146	107	68.76129032	0	0.304729404	0.00220733	0.230201228	0.963439247	6.939012801	0.05908936	1.012610263	0.267123288		1.97604951	2.243172798	0.527848842						
0.47	146	107	68.76129032	0	0.304729404	0.00220733	0.230201228	0.959730096	6.939012801	0.05908936	1.012610263	0.267123288		1.97234036	2.239463647	0.526858041						
0.48	146	106	67.03144654	0	0.306429789	0.002228154	0.23002102	0.961703437	6.968797543	0.057960332	1.104762008	0.273972603		2.066465445	2.340438048	0.566154917						
0.49	146	104	64.98780488	0	0.310352144	0.004744065	0.232454484	0.962790777	7.033505659	0.064311401	1.051714865	0.287671233		2.014505642	2.302176875	0.579515322						
0.5	146	102	63.06508876	0	0.298544634	0.004837086	0.23163104	0.95839854	6.828747307	0.06741274	0.945105532	0.301369863		1.903504073	2.204873936	0.573658762						
0.51	146	101	62.69411765	0	0.300622812	0.004884978	0.23159986	0.957574809	6.834884698	0.07308424	0.959422587	0.308219178		1.916997396	2.225216574	0.590855362						
0.52	146	100	62.32748538	0	0.302724645	0.004933828	0.231175014	0.952895914	6.856261852	0.078945732	1.016049867	0.315068493		1.968945781	2.284014275	0.62035278						
0.53	146	99	58.24043716	0	0.304857222	0.004983665	0.231389893	0.958152073	6.88620506	0.077170938	0.990976437	0.321917808		1.94912851	2.271046318	0.627459178						
0.54	146	99	58.24043716	0	0.304857222	0.004983665	0.231389893	0.959174441	6.88620506	0.077170938	0.990976437	0.321917808		1.950150877	2.272068686	0.627788296						
0.55	146	99	58.24043716	0	0.304857222	0.004983665	0.231389893	0.958562648	6.88620506	0.077170938	0.990976437	0.321917808		1.949539085	2.271456893	0.627591349						
0.56	146	98	57.30107527	0	0.298586167	0.005248949	0.231458925	0.957437619	6.790268465	0.079210028	0.990976437	0.328767123		1.948414055	2.277181179	0.640574484						
0.57	146	98	57.30107527	0	0.298586167	0.005248949	0.231458925	0.959502147	6.790268465	0.079210028	0.990976437	0.328767123		1.950478584	2.279245707	0.641253233						
0.58	146	97	55.80104712	0	0.300698044	0.005303062	0.231388225	0.960344597	6.824183188	0.080316424	1.094652871	0.335616438		2.054997467	2.390613906	0.689690931						
0.59	146	93	50.51184834	0	0.299372012	0.005305192	0.230505498	0.957798685	6.943231542	0.087548256	1.061783147	0.363013699		2.019581833	2.382595531	0.733135871						
0.6	146	93	50.51184834	0	0.299372012	0.005305192	0.230505498	0.957989539	6.943231542	0.087548256	1.061783147	0.363013699		2.019772686	2.382786385	0.733205153						
0.61	146	92	50.27358491	0	0.301997479	0.005362857	0.230591473	0.953665304	6.976136174	0.098264877	0.817716929	0.369863014		1.771382233	2.141245247	0.655168771						
0.62	146	89	48.22624434	0	0.298161105	0.007629906	0.232345912	0.947157679	7.041854424	0.110240285	0.817716929	0.390410959		1.764874607	2.155285566	0.689026388						
