#dist_cut	num_seqs	num_clusters	num_clusters(recip_simpson_index)	avg_intra_clust_phylo_dist_phylum(norm_shannon_index)	avg_inter_clust_phylo_dist_phylum(norm_shannon_index)	avg_intra_clust_phylo_dist_order(norm_shannon_index)	avg_inter_clust_phylo_dist_order(norm_shannon_index)	avg_silhouette_width	avg_inter_clust_dist	avg_intra_clust_dist	dunn_index
0	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.01	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.02	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.03	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.04	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.05	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.06	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.07	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.08	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.09	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.1	15	15	15	0	0	0	0.367429431991697	1	1.26930905638095	0	0.10525886
0.11	15	14	13.2352941176471	0	0	0	0.389986955949701	0.857142857142857	1.29208860417582	0.00751849	1.13332264856374
0.12	15	13	11.8421052631579	0	0	0	0.415353020816889	0.81762190976867	1.32732747717949	0.0172731623076923	1.46921472266639
0.13	15	13	11.8421052631579	0	0	0	0.415353020816889	0.82099653551772	1.32732747717949	0.0172731623076923	1.46921472266639
0.14	15	13	11.8421052631579	0	0	0	0.415353020816889	0.82099653551772	1.32732747717949	0.0172731623076923	1.46921472266639
0.15	15	13	11.8421052631579	0	0	0	0.415353020816889	0.81762190976867	1.32732747717949	0.0172731623076923	1.46921472266639
0.16	15	13	11.8421052631579	0	0	0	0.415353020816889	0.82099653551772	1.32732747717949	0.0172731623076923	1.46921472266639
0.17	15	13	11.8421052631579	0	0	0	0.415353020816889	0.81762190976867	1.32732747717949	0.0172731623076923	1.46921472266639
0.18	15	11	9	0	0	0	0.475320731570124	0.727938587666416	1.36353188763636	0.0408395090909091	1.15970291544968
0.19	15	11	9	0	0	0	0.475320731570124	0.727938587666416	1.36353188763636	0.0408395090909091	1.15970291544968
0.2	15	11	9	0	0	0	0.475320731570124	0.727938587666416	1.36353188763636	0.0408395090909091	1.15970291544968
0.21	15	9	7.25806451612903	0	0	0	0.552437356916564	0.658661998361377	1.42247702537037	0.0748507081481481	1.05205509471363
0.22	15	9	7.25806451612903	0	0	0	0.552437356916564	0.642147616594112	1.42247702537037	0.0748507081481481	1.05205509471363
0.23	15	9	7.25806451612903	0	0	0	0.552437356916564	0.69807084819727	1.42247702537037	0.0748507081481481	1.05205509471363
0.24	15	9	7.25806451612903	0	0	0	0.552437356916564	0.69807084819727	1.42247702537037	0.0748507081481481	1.05205509471363
0.25	15	8	5.76923076923077	0	0	0	0.596509878535797	0.724732882968259	1.47939944577381	0.0731992420833333	1.43331429873738
0.26	15	8	5.76923076923077	0	0	0	0.596509878535797	0.724732882968259	1.47939944577381	0.0731992420833333	1.43331429873738
0.27	15	8	5.76923076923077	0	0	0	0.596509878535797	0.724732882968259	1.47939944577381	0.0731992420833333	1.43331429873738
0.28	15	8	5.76923076923077	0	0	0	0.596509878535797	0.724732882968259	1.47939944577381	0.0731992420833333	1.43331429873738
0.29	15	7	5	0	0	0	0.647102333378954	0.682064564495742	1.488396035	0.0906023597619048	1.22084041986512
0.3	15	7	5	0	0	0	0.647102333378954	0.631110215337836	1.488396035	0.0906023597619048	1.22084041986512
0.31	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.32	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.33	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.34	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.35	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.36	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.37	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.38	15	6	3.26086956521739	0	0	0	0.717397740079101	0.642829985765829	1.54988215611905	0.0907703031349206	1.64672083222523
0.39	15	5	2.92207792207792	0	0	0	0.76976907137774	0.563307441557821	1.60177852154286	0.123051041561905	1.49329923690707
0.4	15	5	2.92207792207792	0	0	0	0.76976907137774	0.563307441557821	1.60177852154286	0.123051041561905	1.49329923690707
0.41	15	5	2.92207792207792	0	0	0	0.76976907137774	0.563307441557821	1.60177852154286	0.123051041561905	1.49329923690707
0.42	15	5	2.92207792207792	0	0	0	0.76976907137774	0.563307441557821	1.60177852154286	0.123051041561905	1.49329923690707
0.43	15	5	2.92207792207792	0	0	0	0.76976907137774	0.563307441557821	1.60177852154286	0.123051041561905	1.49329923690707
0.44	15	4	2.47252747252747	0	0	0	0.78745334533143	0.453269411671608	1.82733225820833	0.168916067517857	3.5903958505966
